id,district,year,treat,soda
5731,"The Pit",2021,1,423.5191
5732,"The Pit",2021,1,416.9517
5733,"The Pit",2021,1,424.5504
5734,"The Pit",2021,1,419.2377
5735,"The Pit",2021,1,418.77
5736,"The Pit",2021,1,432.8255
5737,"The Pit",2021,1,425.5585
5738,"The Pit",2021,1,412.1418
5739,"The Pit",2021,1,431.4272
5740,"The Pit",2021,1,430.651
5741,"The Pit",2021,1,406.8796
5742,"The Pit",2021,1,430.5113
5743,"The Pit",2021,1,439.1067
5744,"The Pit",2021,1,427.5588
5745,"The Pit",2021,1,422.4055
5746,"The Pit",2021,1,423.7687
5747,"The Pit",2021,1,399.2315
5748,"The Pit",2021,1,424.2709
5749,"The Pit",2021,1,431.5988
5750,"The Pit",2021,1,442.7603
5751,"The Pit",2021,1,414.5975
5752,"The Pit",2021,1,427.8407
5753,"The Pit",2021,1,427.6045
5754,"The Pit",2021,1,427.7
5755,"The Pit",2021,1,416.58
5756,"The Pit",2021,1,429.8816
5757,"The Pit",2021,1,425.6842
5758,"The Pit",2021,1,428.2452
5759,"The Pit",2021,1,425.5684
5760,"The Pit",2021,1,432.6223
5761,"The Pit",2021,1,427.3296
5762,"The Pit",2021,1,446.9896
5763,"The Pit",2021,1,404.7107
5764,"The Pit",2021,1,440.8969
5765,"The Pit",2021,1,422.5608
5766,"The Pit",2021,1,431.3007
5767,"The Pit",2021,1,427.5684
5768,"The Pit",2021,1,418.563
5769,"The Pit",2021,1,424.5659
5770,"The Pit",2021,1,426.3004
5771,"The Pit",2021,1,419.9648
5772,"The Pit",2021,1,432.4686
5773,"The Pit",2021,1,436.5909
5774,"The Pit",2021,1,419.5777
5775,"The Pit",2021,1,423.7269
5776,"The Pit",2021,1,430.0586
5777,"The Pit",2021,1,427.3233
5778,"The Pit",2021,1,408.9068
5779,"The Pit",2021,1,428.1791
5780,"The Pit",2021,1,421.8272
5781,"The Pit",2021,1,421.1151
5782,"The Pit",2021,1,428.6704
5783,"The Pit",2021,1,404.8609
5784,"The Pit",2021,1,409.6265
5785,"The Pit",2021,1,439.8717
5786,"The Pit",2021,1,407.6684
5787,"The Pit",2021,1,426.4357
5788,"The Pit",2021,1,422.1826
5789,"The Pit",2021,1,419.4607
5790,"The Pit",2021,1,416.6325
5791,"The Pit",2021,1,433.4604
5792,"The Pit",2021,1,417.1336
5793,"The Pit",2021,1,438.0671
5794,"The Pit",2021,1,406.1903
5795,"The Pit",2021,1,424.3167
5796,"The Pit",2021,1,410.5928
5797,"The Pit",2021,1,413.3671
5798,"The Pit",2021,1,427.1267
5799,"The Pit",2021,1,427.0617
5800,"The Pit",2021,1,437.1374
5801,"The Pit",2021,1,409.366
5802,"The Pit",2021,1,427.2073
5803,"The Pit",2021,1,431.2012
5804,"The Pit",2021,1,415.7196
5805,"The Pit",2021,1,426.4959
5806,"The Pit",2021,1,421.3491
5807,"The Pit",2021,1,431.7832
5808,"The Pit",2021,1,424.639
5809,"The Pit",2021,1,414.8742
5810,"The Pit",2021,1,421.7815
5811,"The Pit",2021,1,433.19
5812,"The Pit",2021,1,427.3114
5813,"The Pit",2021,1,408.2693
5814,"The Pit",2021,1,411.2765
5815,"The Pit",2021,1,427.2905
5816,"The Pit",2021,1,411.7569
5817,"The Pit",2021,1,417.8383
5818,"The Pit",2021,1,432.1205
5819,"The Pit",2021,1,414.5376
5820,"The Pit",2021,1,423.9405
5821,"The Pit",2021,1,425.3554
5822,"The Pit",2021,1,419.5639
5823,"The Pit",2021,1,425.9061
5824,"The Pit",2021,1,407.9146
5825,"The Pit",2021,1,435.5553
5826,"The Pit",2021,1,419.7547
5827,"The Pit",2021,1,427.1286
5828,"The Pit",2021,1,429.1027
5829,"The Pit",2021,1,424.5249
5830,"The Pit",2021,1,428.5212
5831,"The Pit",2021,1,416.5858
5832,"The Pit",2021,1,438.2008
5833,"The Pit",2021,1,408.335
5834,"The Pit",2021,1,434.2406
5835,"The Pit",2021,1,432.3688
5836,"The Pit",2021,1,415.1577
5837,"The Pit",2021,1,411.2946
5838,"The Pit",2021,1,425.7985
5839,"The Pit",2021,1,433.4231
5840,"The Pit",2021,1,424.7085
5841,"The Pit",2021,1,430.8324
5842,"The Pit",2021,1,426.3099
5843,"The Pit",2021,1,410.4075
5844,"The Pit",2021,1,410.2861
5845,"The Pit",2021,1,418.5533
5846,"The Pit",2021,1,417.6146
5847,"The Pit",2021,1,418.4771
5848,"The Pit",2021,1,421.3977
5849,"The Pit",2021,1,440.5703
5850,"The Pit",2021,1,425.2213
5851,"The Pit",2021,1,418.1605
5852,"The Pit",2021,1,430.2571
5853,"The Pit",2021,1,417.8575
5854,"The Pit",2021,1,416.182
5855,"The Pit",2021,1,425.9399
5856,"The Pit",2021,1,419.9863
5857,"The Pit",2021,1,450.8776
5858,"The Pit",2021,1,423.9062
5859,"The Pit",2021,1,429.0605
5860,"The Pit",2021,1,439.1512
5861,"The Pit",2021,1,423.0676
5862,"The Pit",2021,1,437.2702
5863,"The Pit",2021,1,419.0255
5864,"The Pit",2021,1,429.8603
5865,"The Pit",2021,1,427.9131
5866,"The Pit",2021,1,432.9116
5867,"The Pit",2021,1,429.0211
5868,"The Pit",2021,1,405.3519
5869,"The Pit",2021,1,423.5804
5870,"The Pit",2021,1,432.287
5871,"The Pit",2021,1,434.0921
5872,"The Pit",2021,1,416.3965
5873,"The Pit",2021,1,451.0029
5874,"The Pit",2021,1,416.9576
5875,"The Pit",2021,1,413.3245
5876,"The Pit",2021,1,419.4236
5877,"The Pit",2021,1,428.3972
5878,"The Pit",2021,1,423.97
5879,"The Pit",2021,1,421.8584
5880,"The Pit",2021,1,432.8872
5881,"The Pit",2021,1,426.697
5882,"The Pit",2021,1,416.5085
5883,"The Pit",2021,1,436.1641
5884,"The Pit",2021,1,410.1169
5885,"The Pit",2021,1,416.0918
5886,"The Pit",2021,1,433.1708
5887,"The Pit",2021,1,432.1308
5888,"The Pit",2021,1,428.9326
5889,"The Pit",2021,1,432.6705
5890,"The Pit",2021,1,430.9608
5891,"The Pit",2021,1,447.054
5892,"The Pit",2021,1,423.2094
5893,"The Pit",2021,1,434.95
5894,"The Pit",2021,1,442.8866
5895,"The Pit",2021,1,427.0956
5896,"The Pit",2021,1,447.9079
5897,"The Pit",2021,1,408.3641
5898,"The Pit",2021,1,416.6139
5899,"The Pit",2021,1,431.1569
5900,"The Pit",2021,1,436.8427
5901,"The Pit",2021,1,429.959
5902,"The Pit",2021,1,419.2513
5903,"The Pit",2021,1,399.3329
5904,"The Pit",2021,1,428.1331
5905,"The Pit",2021,1,426.4381
5906,"The Pit",2021,1,434.7278
5907,"The Pit",2021,1,449.8096
5908,"The Pit",2021,1,415.7604
5909,"The Pit",2021,1,419.4849
5910,"The Pit",2021,1,420.6425
5911,"The Pit",2021,1,419.5778
5912,"The Pit",2021,1,420.3414
5913,"The Pit",2021,1,417.1532
5914,"The Pit",2021,1,432.4632
5915,"The Pit",2021,1,419.4441
5916,"The Pit",2021,1,404.656
5917,"The Pit",2021,1,433.3614
5918,"The Pit",2021,1,429.9411
5919,"The Pit",2021,1,420.3876
5920,"The Pit",2021,1,425.3357
5921,"The Pit",2021,1,419.9967
5922,"The Pit",2021,1,440.0837
5923,"The Pit",2021,1,421.2882
5924,"The Pit",2021,1,422.3142
5925,"The Pit",2021,1,425.6555
5926,"The Pit",2021,1,429.2477
5927,"The Pit",2021,1,425.2881
5928,"The Pit",2021,1,421.4344
5929,"The Pit",2021,1,417.9189
5930,"The Pit",2021,1,421.5742
5931,"The Pit",2021,1,429.2952
5932,"The Pit",2021,1,434.6735
5933,"The Pit",2021,1,421.7563
5934,"The Pit",2021,1,422.3753
5935,"The Pit",2021,1,432.0284
5936,"The Pit",2021,1,429.6246
5937,"The Pit",2021,1,437.9897
5938,"The Pit",2021,1,412.5557
5939,"The Pit",2021,1,422.0111
5940,"The Pit",2021,1,413.3771
5941,"The Pit",2021,1,418.1393
5942,"The Pit",2021,1,412.5097
5943,"The Pit",2021,1,444.0056
5944,"The Pit",2021,1,412.4239
5945,"The Pit",2021,1,424.5826
5946,"The Pit",2021,1,424.2679
5947,"The Pit",2021,1,424.3
5948,"The Pit",2021,1,422.4398
5949,"The Pit",2021,1,423.9036
5950,"The Pit",2021,1,419.5964
5951,"The Pit",2021,1,417.5949
5952,"The Pit",2021,1,435.3396
5953,"The Pit",2021,1,436.1796
5954,"The Pit",2021,1,433.628
5955,"The Pit",2021,1,421.4821
5956,"The Pit",2021,1,435.0508
5957,"The Pit",2021,1,435.2585
5958,"The Pit",2021,1,420.6317
5959,"The Pit",2021,1,418.687
5960,"The Pit",2021,1,417.7663
5961,"The Pit",2021,1,427.177
5962,"The Pit",2021,1,421.1383
5963,"The Pit",2021,1,435.7873
5964,"The Pit",2021,1,416.2458
5965,"The Pit",2021,1,426.1249
5966,"The Pit",2021,1,424.6962
5967,"The Pit",2021,1,426.6668
5968,"The Pit",2021,1,405.838
5969,"The Pit",2021,1,418.205
5970,"The Pit",2021,1,409.5069
5971,"The Pit",2021,1,449.0153
5972,"The Pit",2021,1,405.9011
5973,"The Pit",2021,1,436.7396
5974,"The Pit",2021,1,423.9064
5975,"The Pit",2021,1,427.625
5976,"The Pit",2021,1,426.9578
5977,"The Pit",2021,1,437.9752
5978,"The Pit",2021,1,425.7172
5979,"The Pit",2021,1,438.7925
5980,"The Pit",2021,1,433.4845
5981,"The Pit",2021,1,449.4258
5982,"The Pit",2021,1,421.993
5983,"The Pit",2021,1,414.0776
5984,"The Pit",2021,1,430.1566
5985,"The Pit",2021,1,418.0582
5986,"The Pit",2021,1,444.7022
5987,"The Pit",2021,1,418.8228
5988,"The Pit",2021,1,439.5424
5989,"The Pit",2021,1,427.0373
5990,"The Pit",2021,1,418.1671
5991,"The Pit",2021,1,435.1029
5992,"The Pit",2021,1,440.3007
5993,"The Pit",2021,1,432.2991
5994,"The Pit",2021,1,424.5977
5995,"The Pit",2021,1,428.8358
5996,"The Pit",2021,1,414.7401
5997,"The Pit",2021,1,418.1687
5998,"The Pit",2021,1,437.4302
5999,"The Pit",2021,1,440.6189
6000,"The Pit",2021,1,425.324
6001,"The Pit",2021,1,432.1079
6002,"The Pit",2021,1,432.9401
6003,"The Pit",2021,1,420.7315
6004,"The Pit",2021,1,417.1537
6005,"The Pit",2021,1,431.699
6006,"The Pit",2021,1,438.2279
6007,"The Pit",2021,1,430.337
6008,"The Pit",2021,1,422.234
6009,"The Pit",2021,1,421.4496
6010,"The Pit",2021,1,426.8437
6011,"The Pit",2021,1,434.6563
6012,"The Pit",2021,1,438.752
6013,"The Pit",2021,1,418.3022
6014,"The Pit",2021,1,413.19
6015,"The Pit",2021,1,411.1162
6016,"The Pit",2021,1,429.3924
6017,"The Pit",2021,1,426.3477
6018,"The Pit",2021,1,408.0226
6019,"The Pit",2021,1,432.2119
6020,"The Pit",2021,1,443.2693
6021,"The Pit",2021,1,435.0398
6022,"The Pit",2021,1,420.5064
6023,"The Pit",2021,1,431.0615
6024,"The Pit",2021,1,425.9461
6025,"The Pit",2021,1,438.5073
6026,"The Pit",2021,1,443.3636
6027,"The Pit",2021,1,430.3894
6028,"The Pit",2021,1,427.8944
6029,"The Pit",2021,1,434.318
6030,"The Pit",2021,1,430.6589
6031,"The Pit",2021,1,411.7326
6032,"The Pit",2021,1,413.9738
6033,"The Pit",2021,1,430.2042
6034,"The Pit",2021,1,434.5522
6035,"The Pit",2021,1,427.3708
6036,"The Pit",2021,1,425.4979
6037,"The Pit",2021,1,415.1463
6038,"The Pit",2021,1,419.5602
6039,"The Pit",2021,1,429.0061
6040,"The Pit",2021,1,438.2873
6041,"The Pit",2021,1,440.9649
6042,"The Pit",2021,1,436.4681
6043,"The Pit",2021,1,421.5294
6044,"The Pit",2021,1,433.5871
6045,"The Pit",2021,1,422.2314
6046,"The Pit",2021,1,416.5423
6047,"The Pit",2021,1,423.928
6048,"The Pit",2021,1,419.6552
6049,"The Pit",2021,1,420.3316
6050,"The Pit",2021,1,425.6818
6051,"The Pit",2021,1,421.2215
6052,"The Pit",2021,1,422.6267
6053,"The Pit",2021,1,422.5779
6054,"The Pit",2021,1,433.8557
6055,"The Pit",2021,1,438.5294
6056,"The Pit",2021,1,438.2318
6057,"The Pit",2021,1,429.602
6058,"The Pit",2021,1,448.4884
6059,"The Pit",2021,1,426.25
6060,"The Pit",2021,1,428.3346
6061,"The Pit",2021,1,433.3399
6062,"The Pit",2021,1,422.9417
6063,"The Pit",2021,1,429.8078
6064,"The Pit",2021,1,425.8902
6065,"The Pit",2021,1,427.832
6066,"The Pit",2021,1,425.4302
6067,"The Pit",2021,1,430.2926
6068,"The Pit",2021,1,415.281
6069,"The Pit",2021,1,430.0155
6070,"The Pit",2021,1,433.6638
6071,"The Pit",2021,1,434.291
6072,"The Pit",2021,1,410.1356
6073,"The Pit",2021,1,429.0638
6074,"The Pit",2021,1,396.0956
6075,"The Pit",2021,1,408.0236
6076,"The Pit",2021,1,443.722
6077,"The Pit",2021,1,436.7259
6078,"The Pit",2021,1,420.3801
6079,"The Pit",2021,1,432.5388
6080,"The Pit",2021,1,413.195
6081,"The Pit",2021,1,428.9851
6082,"The Pit",2021,1,428.9171
6083,"The Pit",2021,1,441.6461
6084,"The Pit",2021,1,433.3767
6085,"The Pit",2021,1,426.5689
6086,"The Pit",2021,1,416.7234
6087,"The Pit",2021,1,420.2834
6088,"The Pit",2021,1,434.787
6089,"The Pit",2021,1,410.5968
6090,"The Pit",2021,1,432.6509
6091,"The Pit",2021,1,418.1475
6092,"The Pit",2021,1,428.6183
6093,"The Pit",2021,1,417.2273
6094,"The Pit",2021,1,432.6783
6095,"The Pit",2021,1,424.6517
6096,"The Pit",2021,1,426.1848
6097,"The Pit",2021,1,430.2043
6098,"The Pit",2021,1,410.8552
6099,"The Pit",2021,1,420.7837
6100,"The Pit",2021,1,438.4962
6101,"The Pit",2021,1,430.2473
6102,"The Pit",2021,1,422.5402
6103,"The Pit",2021,1,406.9467
6104,"The Pit",2021,1,422.8126
6105,"The Pit",2021,1,427.7737
6106,"The Pit",2021,1,428.0583
6107,"The Pit",2021,1,433.6282
6108,"The Pit",2021,1,417.954
6109,"The Pit",2021,1,449.3754
6110,"The Pit",2021,1,426.0139
6111,"The Pit",2021,1,408.7924
6112,"The Pit",2021,1,417.0933
6113,"The Pit",2021,1,417.1667
6114,"The Pit",2021,1,439.9695
6115,"The Pit",2021,1,434.6575
6116,"The Pit",2021,1,438.5481
6117,"The Pit",2021,1,416.6255
6118,"The Pit",2021,1,421.6651
6119,"The Pit",2021,1,437.9193
6120,"The Pit",2021,1,412.0577
6121,"The Pit",2021,1,415.0264
6122,"The Pit",2021,1,426.6162
6123,"The Pit",2021,1,431.3391
6124,"The Pit",2021,1,417.1528
6125,"The Pit",2021,1,423.5046
6126,"The Pit",2021,1,418.5964
6127,"The Pit",2021,1,411.6937
6128,"The Pit",2021,1,426.0687
6129,"The Pit",2021,1,424.1208
6130,"The Pit",2021,1,426.8622
6131,"The Pit",2021,1,432.4378
6132,"The Pit",2021,1,421.7097
6133,"The Pit",2021,1,415.2165
6134,"The Pit",2021,1,423.8229
6135,"The Pit",2021,1,424.3055
6136,"The Pit",2021,1,423.0949
6137,"The Pit",2021,1,409.934
6138,"The Pit",2021,1,418.9877
6139,"The Pit",2021,1,419.8656
6140,"The Pit",2021,1,422.8007
6141,"The Pit",2021,1,433.6685
6142,"The Pit",2021,1,423.1373
6143,"The Pit",2021,1,424.4699
6144,"The Pit",2021,1,418.6807
6145,"The Pit",2021,1,439.39
6146,"The Pit",2021,1,416.7405
6147,"The Pit",2021,1,432.306
6148,"The Pit",2021,1,422.998
6149,"The Pit",2021,1,419.4942
6150,"The Pit",2021,1,430.2558
6151,"The Pit",2021,1,434.0363
6152,"The Pit",2021,1,419.411
6153,"The Pit",2021,1,433.0482
6154,"The Pit",2021,1,431.7033
6155,"The Pit",2021,1,412.6959
6156,"The Pit",2021,1,411.011
6157,"The Pit",2021,1,424.8514
6158,"The Pit",2021,1,427.8608
6159,"The Pit",2021,1,412.3638
6160,"The Pit",2021,1,422.8461
6161,"The Pit",2021,1,431.2124
6162,"The Pit",2021,1,429.0912
6163,"The Pit",2021,1,439.8981
6164,"The Pit",2021,1,419.7962
6165,"The Pit",2021,1,421.681
6166,"The Pit",2021,1,418.7051
6167,"The Pit",2021,1,419.6874
6168,"The Pit",2021,1,427.8971
6169,"The Pit",2021,1,426.8785
6170,"The Pit",2021,1,443.7616
6171,"The Pit",2021,1,423.3476
6172,"The Pit",2021,1,424.7755
6173,"The Pit",2021,1,423.6975
6174,"The Pit",2021,1,429.7011
6175,"The Pit",2021,1,423.0679
6176,"The Pit",2021,1,440.6554
6177,"The Pit",2021,1,423.9267
6178,"The Pit",2021,1,417.8202
6179,"The Pit",2021,1,430.7684
6180,"The Pit",2021,1,424.1809
6181,"The Pit",2021,1,414.8209
6182,"The Pit",2021,1,434.7406
6183,"The Pit",2021,1,430.3981
6184,"The Pit",2021,1,419.6715
6185,"The Pit",2021,1,420.8545
6186,"The Pit",2021,1,438.2003
6187,"The Pit",2021,1,441.0404
6188,"The Pit",2021,1,436.0428
6189,"The Pit",2021,1,421.6822
6190,"The Pit",2021,1,432.8732
6191,"The Pit",2021,1,423.6012
6192,"The Pit",2021,1,420.3719
6193,"The Pit",2021,1,416.0479
6194,"The Pit",2021,1,419.3083
6195,"The Pit",2021,1,420.5815
6196,"The Pit",2021,1,403.823
6197,"The Pit",2021,1,427.7271
6198,"The Pit",2021,1,412.5816
6199,"The Pit",2021,1,418.4641
6200,"The Pit",2021,1,436.7398
6201,"The Pit",2021,1,427.6055
6202,"The Pit",2021,1,418.7726
6203,"The Pit",2021,1,429.6461
6204,"The Pit",2021,1,441.7305
6205,"The Pit",2021,1,408.7612
6206,"The Pit",2021,1,428.323
6207,"The Pit",2021,1,431.8871
6208,"The Pit",2021,1,427.4082
6209,"The Pit",2021,1,444.1608
6210,"The Pit",2021,1,441.2526
6211,"The Pit",2021,1,431.2877
6212,"The Pit",2021,1,430.9521
6213,"The Pit",2021,1,417.5397
6214,"The Pit",2021,1,433.8281
6215,"The Pit",2021,1,424.7643
6216,"The Pit",2021,1,424.6228
6217,"The Pit",2021,1,419.2614
6218,"The Pit",2021,1,413.4896
6219,"The Pit",2021,1,422.4596
6220,"The Pit",2021,1,436.9936
6221,"The Pit",2021,1,424.2588
6222,"The Pit",2021,1,419.675
6223,"The Pit",2021,1,429.0977
6224,"The Pit",2021,1,429.3069
6225,"The Pit",2021,1,418.5075
6226,"The Pit",2021,1,441.5258
6227,"The Pit",2021,1,423.8776
6228,"The Pit",2021,1,429.1615
6229,"The Pit",2021,1,445.004
6230,"The Pit",2021,1,426.5842
6231,"The Pit",2021,1,421.6223
6232,"The Pit",2021,1,420.4596
6233,"The Pit",2021,1,441.6257
6234,"The Pit",2021,1,444.5993
6235,"The Pit",2021,1,437.4456
6236,"The Pit",2021,1,430.6223
6237,"The Pit",2021,1,432.4556
6238,"The Pit",2021,1,434.2382
6239,"The Pit",2021,1,436.9466
6240,"The Pit",2021,1,429.812
6241,"The Pit",2021,1,408.996
6242,"The Pit",2021,1,428.2108
6243,"The Pit",2021,1,418.1728
6244,"The Pit",2021,1,421.9812
6245,"The Pit",2021,1,429.2395
6246,"The Pit",2021,1,436.6139
6247,"The Pit",2021,1,427.489
6248,"The Pit",2021,1,402.8235
6249,"The Pit",2021,1,443.6016
6250,"The Pit",2021,1,434.1452
6251,"The Pit",2021,1,440.486
6252,"Wanapoke Quarter",2021,1,432.65
6253,"Wanapoke Quarter",2021,1,431.4512
6254,"Wanapoke Quarter",2021,1,425.4638
6255,"Wanapoke Quarter",2021,1,429.8416
6256,"Wanapoke Quarter",2021,1,414.5583
6257,"Wanapoke Quarter",2021,1,418.7104
6258,"Wanapoke Quarter",2021,1,424.4308
6259,"Wanapoke Quarter",2021,1,415.399
6260,"Wanapoke Quarter",2021,1,415.9963
6261,"Wanapoke Quarter",2021,1,421.9096
6262,"Wanapoke Quarter",2021,1,415.9449
6263,"Wanapoke Quarter",2021,1,435.2851
6264,"Wanapoke Quarter",2021,1,446.735
6265,"Wanapoke Quarter",2021,1,425.7715
6266,"Wanapoke Quarter",2021,1,419.1737
6267,"Wanapoke Quarter",2021,1,427.3295
6268,"Wanapoke Quarter",2021,1,436.5451
6269,"Wanapoke Quarter",2021,1,427.4595
6270,"Wanapoke Quarter",2021,1,423.0567
6271,"Wanapoke Quarter",2021,1,411.5516
6272,"Wanapoke Quarter",2021,1,429.3123
6273,"Wanapoke Quarter",2021,1,398.7657
6274,"Wanapoke Quarter",2021,1,411.8394
6275,"Wanapoke Quarter",2021,1,418.3077
6276,"Wanapoke Quarter",2021,1,418.558
6277,"Wanapoke Quarter",2021,1,418.7864
6278,"Wanapoke Quarter",2021,1,424.0205
6279,"Wanapoke Quarter",2021,1,437.9616
6280,"Wanapoke Quarter",2021,1,427.9214
6281,"Wanapoke Quarter",2021,1,430.3611
6282,"Wanapoke Quarter",2021,1,405.5098
6283,"Wanapoke Quarter",2021,1,422.904
6284,"Wanapoke Quarter",2021,1,427.5772
6285,"Wanapoke Quarter",2021,1,429.432
6286,"Wanapoke Quarter",2021,1,436.5045
6287,"Wanapoke Quarter",2021,1,415.0567
6288,"Wanapoke Quarter",2021,1,424.7519
6289,"Wanapoke Quarter",2021,1,426.9797
6290,"Wanapoke Quarter",2021,1,430.4349
6291,"Wanapoke Quarter",2021,1,431.0547
6292,"Wanapoke Quarter",2021,1,441.898
6293,"Wanapoke Quarter",2021,1,425.0792
6294,"Wanapoke Quarter",2021,1,437.3605
6295,"Wanapoke Quarter",2021,1,446.0141
6296,"Wanapoke Quarter",2021,1,412.6617
6297,"Wanapoke Quarter",2021,1,437.1915
6298,"Wanapoke Quarter",2021,1,414.9045
6299,"Wanapoke Quarter",2021,1,428.6747
6300,"Wanapoke Quarter",2021,1,431.664
6301,"Wanapoke Quarter",2021,1,413.4653
6302,"Wanapoke Quarter",2021,1,420.5888
6303,"Wanapoke Quarter",2021,1,433.0639
6304,"Wanapoke Quarter",2021,1,428.0134
6305,"Wanapoke Quarter",2021,1,418.7671
6306,"Wanapoke Quarter",2021,1,421.5858
6307,"Wanapoke Quarter",2021,1,430.7436
6308,"Wanapoke Quarter",2021,1,435.7317
6309,"Wanapoke Quarter",2021,1,416.7797
6310,"Wanapoke Quarter",2021,1,441.1314
6311,"Wanapoke Quarter",2021,1,415.3174
6312,"Wanapoke Quarter",2021,1,428.7272
6313,"Wanapoke Quarter",2021,1,418.8676
6314,"Wanapoke Quarter",2021,1,407.3735
6315,"Wanapoke Quarter",2021,1,424.7498
6316,"Wanapoke Quarter",2021,1,417.8982
6317,"Wanapoke Quarter",2021,1,419.7914
6318,"Wanapoke Quarter",2021,1,431.0833
6319,"Wanapoke Quarter",2021,1,431.0928
6320,"Wanapoke Quarter",2021,1,427.8364
6321,"Wanapoke Quarter",2021,1,415.3271
6322,"Wanapoke Quarter",2021,1,421.8987
6323,"Wanapoke Quarter",2021,1,439.2874
6324,"Wanapoke Quarter",2021,1,423.311
6325,"Wanapoke Quarter",2021,1,417.0943
6326,"Wanapoke Quarter",2021,1,417.6755
6327,"Wanapoke Quarter",2021,1,412.8173
6328,"Wanapoke Quarter",2021,1,432.1144
6329,"Wanapoke Quarter",2021,1,431.2964
6330,"Wanapoke Quarter",2021,1,418.7633
6331,"Wanapoke Quarter",2021,1,413.9561
6332,"Wanapoke Quarter",2021,1,416.4882
6333,"Wanapoke Quarter",2021,1,432.8994
6334,"Wanapoke Quarter",2021,1,409.6276
6335,"Wanapoke Quarter",2021,1,418.6681
6336,"Wanapoke Quarter",2021,1,426.9253
6337,"Wanapoke Quarter",2021,1,433.0557
6338,"Wanapoke Quarter",2021,1,426.4349
6339,"Wanapoke Quarter",2021,1,412.1023
6340,"Wanapoke Quarter",2021,1,422.2512
6341,"Wanapoke Quarter",2021,1,422.8785
6342,"Wanapoke Quarter",2021,1,433.9172
6343,"Wanapoke Quarter",2021,1,401.204
6344,"Wanapoke Quarter",2021,1,421.0948
6345,"Wanapoke Quarter",2021,1,409.8023
6346,"Wanapoke Quarter",2021,1,412.691
6347,"Wanapoke Quarter",2021,1,447.513
6348,"Wanapoke Quarter",2021,1,454.7928
6349,"Wanapoke Quarter",2021,1,428.6722
6350,"Wanapoke Quarter",2021,1,448.638
6351,"Wanapoke Quarter",2021,1,425.7677
6352,"Wanapoke Quarter",2021,1,433.9064
6353,"Wanapoke Quarter",2021,1,426.5689
6354,"Wanapoke Quarter",2021,1,437.9721
6355,"Wanapoke Quarter",2021,1,413.774
6356,"Wanapoke Quarter",2021,1,432.7623
6357,"Wanapoke Quarter",2021,1,391.4648
6358,"Wanapoke Quarter",2021,1,436.9623
6359,"Wanapoke Quarter",2021,1,427.8398
6360,"Wanapoke Quarter",2021,1,427.5327
6361,"Wanapoke Quarter",2021,1,428.3383
6362,"Wanapoke Quarter",2021,1,434.6598
6363,"Wanapoke Quarter",2021,1,406.6549
6364,"Wanapoke Quarter",2021,1,408.9014
6365,"Wanapoke Quarter",2021,1,448.4201
6366,"Wanapoke Quarter",2021,1,433.7778
6367,"Wanapoke Quarter",2021,1,421.2819
6368,"Wanapoke Quarter",2021,1,439.8019
6369,"Wanapoke Quarter",2021,1,445.0944
6370,"Wanapoke Quarter",2021,1,416.8438
