"pid","assessed_value"
9271,356350.660237418
9272,195485.631368736
9273,222984.8297548
9274,1116070.5577485
9275,468024.286448338
9276,96217.3814126005
9277,221132.019227919
9278,1081696.96170478
9279,252170.722783183
9280,100173.436727887
9281,777046.813018237
9282,77129.4848914508
9283,119908.341852759
9284,444974.859569335
9285,354061.394371252
9286,88165.5315817977
9287,226828.85429871
9288,188714.851636248
9289,804301.995873125
9290,181265.054203189
9291,105178.727039002
9292,363421.592899121
9293,75582.3161255258
9294,101581.593534351
9295,226817.461314808
9296,115739.062489125
9297,764659.29015077
9298,265536.133781218
9299,162386.955100414
9300,206681.235404536
9301,165642.381431455
9302,115013.791066461
9303,391678.267290506
9304,329166.926090817
9305,822033.426972105
9306,199483.599152172
9307,273587.299599256
9308,126730.108830237
9309,574238.338071235
9310,247561.04911278
9311,760000.361167432
9312,239361.531559677
9313,104558.664005285
9314,233663.919157068
9315,262355.2006862
9316,254849.968776492
9317,620327.576618614
9318,60138.6243591622
9319,25411.0280224779
9320,191587.635063868
9321,347938.967756605
9322,1129416.90409551
9323,493261.54042218
9324,208187.22630663
9325,66642.4358448149
9326,229372.509913623
9327,54999.2761260546
9328,253187.391733119
9329,867934.423324011
9330,107590.823090546
9331,82680.8671450332
9332,275970.857252584
9333,187890.08236777
9334,157967.077295216
9335,327567.129341424
9336,165189.956870607
9337,270967.830298328
9338,651329.644583446
9339,526445.955863721
9340,673384.497878886
9341,158040.545901963
9342,269984.103650526
9343,155291.627489719
9344,305817.629541969
9345,191624.794832908
9346,530444.854676093
9347,122696.580330824
9348,195395.859845245
9349,143491.167076541
9350,142586.463444926
9351,937018.023678654
9352,241155.624763743
9353,308036.03270701
9354,147651.329234432
9355,733850.892071974
9356,389377.034828612
9357,138453.057882099
9358,84806.9426783822
9359,224805.651706325
9360,614266.331659835
9361,337356.636982879
9362,420270.959825161
9363,161519.669930963
9364,78594.0075159612
9365,228818.163728134
9366,82784.5421771829
9367,290166.579130722
9368,200837.005715909
9369,78672.5837660407
9370,160603.827771255
9371,215478.545318539
9372,76298.7266098039
9373,134089.408297943
9374,132352.228704902
9375,210546.080492202
9376,633544.258099492
9377,728371.386937886
9378,157145.351200017
9379,33922.3336655415
9380,109075.857573564
9381,348162.681297529
9382,187690.964198685
9383,69130.3652974091
9384,210465.67690076
9385,105884.332798106
9386,229724.038463475
9387,107734.932216916
9388,443055.24687776
9389,128090.072897641
9390,541284.092373437
9391,108338.327099745
9392,98809.5425345402
9393,273565.31876678
9394,713530.622827337
9395,235119.521561294
9396,260842.323193163
9397,308922.902666024
9398,173528.685833488
9399,127243.883477376
9400,400960.115349426
9401,427516.538180199
9402,407783.251220009
9403,209448.237388299
9404,682719.840253733
9405,98099.7615656914
9406,365326.960084359
9407,323949.549344019
9408,359375.982867139
9409,72446.9484838919
9410,436270.865946074
9411,206598.604137344
9412,259580.467477846
9413,237670.148896649
9414,293544.434258401
9415,230710.567701681
9416,348049.310474649
9417,210174.598655622
9418,122152.586467884
9419,895928.706841472
9420,390398.798427115
9421,72010.8137678459
9422,202328.048168841
9423,102811.220842015
9424,48775.6066684647
9425,67746.270696342
9426,131071.921722221
9427,256931.590945409
9428,71426.0335609114
9429,554223.497319493
9430,37666.0536505188
9431,174076.094234178
9432,342180.387032369
9433,1850984.28806315
9434,777108.325144103
9435,379187.050101485
9436,633930.919365784
9437,137536.213966558
9438,20709.4344331088
9439,233032.513257652
9440,53421.5338158391
9441,864265.229673692
9442,100033.752964403
9443,165312.210328899
9444,254533.966618345
9445,144597.897194933
9446,81100.4939798705
9447,272681.760496502
9448,161873.655165062
9449,438844.641750261
9450,171963.233252309
9451,820119.216381906
9452,314691.241227134
9453,444785.602953175
9454,480410.075463307
9455,184730.052454381
9456,251175.791970813
9457,182471.020877558
9458,489670.566811926
9459,405293.604995515
9460,308585.051406271
9461,832142.461986772
9462,114877.432539784
9463,454135.655929072
9464,46522.2295136373
9465,261660.323137669
9466,45953.6667668038
9467,778738.120710194
9468,440513.298660566
9469,385894.959793581
9470,703928.054520418
9471,237586.084277439
9472,162146.040465107
9473,209897.288603052
9474,123172.820269305
9475,84573.344679485
9476,130696.368575503
9477,591440.608594324
9478,234072.694269367
9479,109641.803245804
9480,284477.604668578
9481,166019.833284805
9482,446950.393637109
9483,500862.309683602
9484,143524.611566205
9485,146660.825000699
9486,97746.7473291541
9487,1747636.51715674
9488,308866.946654523
9489,127219.191137863
9490,124955.090529842
9491,234422.515642516
9492,153665.503761293
9493,183449.331892599
9494,223261.422817928
9495,337990.616723232
9496,293771.341732425
9497,289219.746241285
9498,175344.054105709
9499,141644.958322451
9500,136222.709241072
9501,94151.9445679449
9502,423514.305818843
9503,329023.197151894
9504,179592.510639855
9505,217205.611776772
9506,151626.359035969
9507,280015.571444643
9508,243066.296013552
9509,210463.465899698
9510,275295.744754355
9511,214576.882854685
9512,220204.015997039
9513,148522.170749006
9514,125997.35076172
9515,299532.149721971
9516,44643.4807505177
9517,212236.758242213
9518,357824.114762417
9519,666767.09363903
9520,293563.711013234
9521,217704.151407671
9522,42220.4493184514
9523,41981.1075380496
9524,192224.575848673
9525,744942.16224121
9526,240451.995175339
9527,227011.22168481
9528,348035.06142674
9529,330938.191863253
9530,366945.33468774
9531,601768.657893543
9532,200031.439137649
9533,355960.684828126
9534,254925.139769162
9535,79784.5624437419
9536,77362.0638328607
9537,191883.502795769
9538,184848.851962568
9539,89263.1506426073
9540,230457.31927656
9541,181596.415447366
9542,661904.903786709
9543,205167.945259686
9544,260686.999998074
9545,394176.761879082
9546,209182.266507392
9547,38053.8140124001
9548,302333.726872158
9549,263068.616008282
9550,111369.272462382
9551,104654.395931993
9552,773442.071110888
9553,266332.358282303
9554,79238.7669460445
9555,182682.408914609
9556,162569.84532128
9557,220873.915737414
9558,80254.5271064052
9559,494134.673301608
9560,217539.491439479
9561,188298.068691631
9562,178120.15423358
9563,71989.8383566305
9564,197182.387162993
9565,211879.386660943
9566,67073.228182855
9567,201018.285737822
9568,269507.95358322
9569,344167.144423416
9570,282052.780484266
9571,109521.208218067
9572,223606.426488533
9573,216494.058804657
9574,503042.46091484
9575,157904.989318385
9576,193252.761138342
9577,898587.87388112
9578,81634.872223813
9579,140780.821076822
9580,39109.4986143987
9581,449466.708292791
9582,198343.869989437
9583,441945.964320389
9584,220128.522459278
9585,297152.005203451
9586,215065.215405831
9587,195322.416156914
9588,145946.123794085
9589,826697.741659905
9590,278940.154962114
9591,143651.270173526
9592,187319.871139016
9593,169726.763053251
9594,367630.032250421
9595,156419.488851411
9596,249778.206555997
9597,186629.216841386
9598,283309.450815911
9599,73484.7535878858
9600,562682.885419625
9601,124905.849216819
9602,169240.019064458
9603,531818.863721545
9604,166214.562682862
9605,35380.4966305281
9606,852546.696749793
9607,368093.608822381
9608,203033.672776351
9609,89561.2124851525
9610,179798.587696847
9611,464305.291911115
9612,268783.972008718
9613,101189.810389108
9614,239652.803041171
9615,123154.831389768
9616,638085.566673916
9617,148895.469947848
9618,127246.320090213
9619,137009.077426716
9620,360449.778833182
9621,150769.571359511
9622,166378.638341911
9623,124298.298704638
9624,301560.488816378
9625,290234.604364553
9626,477443.124730506
9627,244128.358706615
9628,668908.774427079
9629,98539.4638462683
9630,153790.72982637
9631,387624.411793152
9632,1392470.32079673
9633,36430.8040875806
9634,236229.713876392
9635,348759.440686116
9636,283308.882123184
9637,105442.394144589
9638,95255.7161592906
9639,407941.050463637
9640,372029.519448902
9641,387850.722075092
9642,147856.857397178
9643,211760.215541053
9644,514768.331497069
9645,205087.415815581
9646,319033.030360195
9647,450940.182838306
9648,177095.522954406
9649,83374.7573332384
9650,145028.256092934
9651,213357.44002418
9652,184553.083033233
9653,408526.335695212
9654,186559.791141129
9655,123620.897996865
9656,277318.347665699
9657,1967527.13869802
9658,102791.843062857
9659,191879.556819003
9660,512750.561894972
9661,166603.15568681
9662,155805.149431576
9663,316627.701009693
9664,185249.250146095
9665,147538.44222187
9666,759840.80387676
9667,387865.318878306
9668,133863.824923439
9669,217867.417654844
9670,84949.9439998762
9671,433651.593401083
9672,292812.400437758
9673,197481.687011639
9674,134967.891158349
9675,182798.321697007
9676,176634.713976106
9677,172872.319929666
9678,269205.354675625
9679,188038.256630279
9680,108550.16639377
9681,311502.5576382
9682,292475.120370568
9683,273470.528255249
9684,210104.655448478
9685,152193.803866955
9686,243959.600656353
9687,326299.408054999
9688,409132.61982084
9689,287988.736323951
9690,245918.816949818
9691,135241.052565191
9692,215452.020518875
9693,55294.3001073268
9694,282529.699425492
9695,247828.252099713
9696,134416.905210605
9697,123531.417016281
9698,842166.507178655
9699,187046.665282838
9700,357769.262900109
9701,184779.261061692
9702,64523.2893577079
9703,267725.500314129
9704,44654.8620313352
9705,218782.305389273
9706,165613.322470918
9707,1119007.52897921
9708,76974.6608366696
9709,40021.4032601925
9710,69729.3977032164
9711,147263.000095113
9712,1339793.8032146
9713,99864.6105861294
9714,142287.353087194
9715,195089.534976524
9716,299804.378951767
9717,237157.49217419
9718,301602.025783964
9719,134462.919835173
9720,189264.761362305
9721,128867.157154979
9722,170807.827835612
9723,79731.2642248798
9724,288715.157684345
9725,83639.2932952093
9726,126891.767093563
9727,156960.479086813
9728,217485.195072745
9729,289031.111495909
9730,358755.4038582
9731,108204.539119909
9732,163241.506701098
9733,198403.201353693
9734,173181.917696544
9735,727582.665282615
9736,226146.488149241
9737,491830.431373094
9738,165528.775324246
9739,532642.064015814
9740,314180.204133844
9741,150180.894056076
9742,196503.670425542
9743,155662.544417574
9744,617794.308054809
9745,218970.545059041
9746,539895.384875144
9747,161719.61807113
9748,356823.491017914
9749,187957.409472343
9750,133580.69156297
9751,375460.043706593
9752,123670.870315088
9753,332041.274510312
9754,402809.481452906
9755,204618.960672956
9756,216136.0939227
9757,423120.106548114
9758,100443.262667002
9759,104828.107161031
9760,52275.4697486429
9761,79198.7636495592
9762,202910.781240984
9763,101386.940728564
9764,120116.293803869
9765,261170.363720751
9766,90277.091266402
9767,233892.920112839
9768,357661.145020617
9769,350600.597348103
9770,226812.406174867
9771,511467.473720496
9772,266225.069673519
9773,377388.041772496
9774,224660.260692934
9775,171564.597003693
9776,56253.7076309941
9777,157137.311901416
9778,267547.175657915
9779,138498.294402424
9780,553083.204877655
9781,56455.1238252234
9782,505527.400432865
9783,100223.925733588
9784,558262.472222109
9785,248615.447102077
9786,374291.261275586
9787,105738.546516772
9788,206654.245567206
9789,124108.608941655
9790,161038.050198122
9791,290602.98571905
9792,304806.769701486
9793,316164.76260632
9794,1163067.19162948
9795,182107.593817459
9796,433689.253742572
9797,107926.176041416
9798,94359.1394104107
9799,263143.471662898
9800,303911.508574994
9801,279641.361990703
9802,466666.323774975
9803,500816.30927116
9804,327051.620205967
9805,335778.827794697
9806,213468.940459843
9807,263359.677854999
9808,51081.4537055991
9809,308072.357997495
9810,42145.4006459243
9811,204530.278222443
9812,178438.547620673
9813,215439.142366786
9814,240713.488389719
9815,165316.371893501
9816,138793.394764511
9817,168046.189500503
9818,202814.092575396
9819,441921.011145038
9820,114730.219597984
9821,136643.341426991
9822,184250.176642601
9823,538688.0946609
9824,618411.737754264
9825,911762.074484436
9826,275905.027602449
9827,353283.901112659
9828,212693.569414809
9829,283543.65281181
9830,135884.366781297
9831,55205.3862700827
9832,345572.36559059
9833,92527.9598801658
9834,251315.403265504
9835,277719.106543168
9836,235660.320342751
9837,205819.544715685
9838,110406.750754058
9839,207082.765528089
9840,78718.4492540029
9841,182401.526669842
9842,326099.337481644
9843,1112484.79458223
9844,429474.576947455
9845,470983.978802429
9846,229533.813609259
9847,58483.1840281916
9848,564372.966429113
9849,217701.08058038
9850,1051693.15186138
9851,165583.20777041
9852,167528.334598167
9853,201927.360240197
9854,220604.167792484
9855,172243.967070198
9856,179817.244614974
9857,321109.230056814
9858,367073.439795817
9859,283972.386193847
9860,751964.84377527
9861,69415.5176855702
9862,603403.962775398
9863,73683.5612653378
9864,51089.4953891888
9865,278669.546686181
9866,271843.074586746
9867,138022.145348965
9868,394971.220623839
9869,331256.885681295
9870,315058.343376201
9871,114224.94513175
9872,54961.0388614535
9873,257580.81429505
9874,235534.650496801
9875,288417.580713981
9876,252466.690546075
9877,422207.925879195
9878,616672.439879343
9879,73281.2164532075
9880,87379.7104788737
9881,108955.20052008
9882,227247.223070314
9883,273332.090805879
9884,359359.432834566
9885,40432.9113058706
9886,277343.014770696
9887,924821.995402657
9888,231829.147202421
9889,259182.760253217
9890,428272.004291847
9891,1200004.23589365
9892,673071.440095957
9893,140934.707532487
9894,162652.10208408
9895,793453.58955997
9896,658925.134904566
9897,234472.650993121
9898,53975.914073485
9899,116379.086894332
9900,417871.536311832
9901,850320.59124852
9902,386053.156659636
9903,406123.01071942
9904,81022.6604704597
9905,130787.121291904
9906,415660.362452929
9907,178149.693728954
9908,2053233.39491596
9909,42589.2023774008
9910,241363.040552177
9911,183599.638835533
9912,53531.3151849436
9913,151921.567193709
9914,116541.108344612
9915,104565.63181202
9916,608705.219105084
9917,139676.766658215
9918,208884.204085224
9919,242608.402267522
9920,135551.193546756
9921,736398.556052247
9922,188948.765228521
9923,249611.521752572
9924,37270.5471412125
9925,50323.750227289
9926,170465.015520376
9927,200875.711978736
9928,477261.454286193
9929,46814.5839398158
9930,194044.329501535
9931,472265.166093122
9932,363201.618015858
9933,1451130.8567601
9934,370260.63552839
9935,138852.889838835
9936,350540.208089156
9937,292245.807417135
9938,36593.7484044933
9939,275867.335323829
9940,325441.464219872
9941,225506.010120825
9942,156618.341163841
9943,426061.776462379
9944,132306.06570365
9945,170660.13034599
9946,388137.296541701
9947,597121.517078927
9948,35237.6509008162
9949,555694.993163645
9950,431592.51787933
9951,103953.639587351
